ontology_filename,search_query,result_type,title,url,snippet,relevance_score,match_type
mat,"""Material properties ontology"" ontology",documentation,Material properties ontology - StandICT.eu,https://standict.eu/standards-repository/material-properties-ontology,"The Material Properties Ontology aims to provide the vocabulary to describe the building components, materials, and their corresponding properties, relevant within the construction industry.",0.84,exact_ontology
mat,"""Material properties ontology"" ontology",github_repo,GitHub - oeg-upm/bimerr-material-properties: BIMERR ontology for the material properties domain,https://github.com/oeg-upm/bimerr-material-properties,BIMERR ontology for the building domain. This repository contains the code and documentation generated for the Material Properties ontology which is available at: http://bimerr.iot.linkeddata.es/def/material-properties.,0.795,exact_ontology
mep,"""Distribution Element Ontology"" ontology",other,Distribution Element Ontology,https://pi.pauwel.be/voc/distributionelement/index-en.html,"The Distribution Element Ontology provides an ontology based on the IfcDistributionElement subtree in the IFC specification, containing a taxonomy of classes that allow to define common distribution elements (actuators, flowterminals, ... ).",1.0,exact_ontology
obpa,"""Ontology for Building Permit Authorities"" ontology",documentation,Ontology for building permit authorities,https://sebseis.github.io/OBPA/,An ontology that covers a semantic representation of a building permit authority along with a subprocess of the building permit process called the assignment process. The assignment process describes how and on what basis building applications are assigned to appropriate building officials.,1.0,exact_ontology
obpa,"""Ontology for Building Permit Authorities"" ontology",paper,(PDF) Ontology for building permit authorities (OBPA) for...,https://www.researchgate.net/publication/374880049_Ontology_for_building_permit_authorities_OBPA_for_advanced_building_permit_processes,"Full length article. Ontology for building permit authorities (OBPA) for advanced building.On the one hand, the developed ontology serves as a basis for decision support. for building permit processes, while on the other hand, it enables a fully automated assignment process in a.",0.8571428571428571,exact_ontology
obpa,"""Ontology for Building Permit Authorities"" ontology",paper,Ontology for building permit authorities (OBPA) for advanced...,https://repositum.tuwien.at/bitstream/20.500.12708/190528/1/Fauth-2023-Advanced+Engineering+Informatics-vor.pdf,"Next, Section 7 describes the ontology for building permit authorities (OBPA), while Section 8 evaluates it. Then, Section 9 presents the case study, which is followed by the discussion in Section 10. Finally, Section 11 presents a summary and the conclusions.",0.8571428571428571,exact_ontology
obpa,"""Ontology for Building Permit Authorities"" ontology",other,Ontology for building permit authorities (OBPA) for... | CoLab,https://colab.ws/articles/10.1016/j.aei.2023.102216,"Hence, for advanced building permit processes, foundations must be developed, which begins with understanding and formalizing building permit authorities’ organizational structures and processes. Therefore, this study developed an ontology that covers a semantic representation of a ...",0.8571428571428571,exact_ontology
obpa,"""Ontology for Building Permit Authorities"" Planning Permission ontology",paper,Ontology for building permit authorities (OBPA) for advanced ...,https://www.sciencedirect.com/science/article/pii/S1474034623003440,"Oct 1, 2023 · The ontology enables the traceability of the processes to other stakeholders. Furthermore, the ontology is suitable for representing individual facts with a high degree of configurability. By implementing rules, decision support is offered to building permit authorities.",0.8333333333333334,exact_ontology
obpa,"""Ontology for Building Permit Authorities"" ontology",documentation,Ontology for building permit authorities (OBPA) for advanced building permit processes – Ontologies Catalogue,https://ontologies.buildingdigitaltwin.org/ontology/ontology-for-building-permit-authorities-obpa-for-advanced-building-permit-processes/,"Statistics In order for us to improve the website's functionality and structure, based on how the website is used. Experience In order for our website to perform as well as possible during your visit.",0.825,exact_ontology
obpa,"""Ontology for Building Permit Authorities"" Planning Permission ontology",other,"Fauth, Judith: Ontology for building permit authorities (OBPA) for advanced building permit processes",https://bibliographie.uni-weimar.de/servlets/DozBibEntryServlet?mode=show&id=ubw_mods_00000532&lang=en,"Therefore, this study developed an ontology that covers a semantic representation of a building permit authority along with a subprocess of the building permit process called the assignment process.",0.8125,exact_ontology
ocqa,"""Ontology for Construction Quality Assurence (OCQA)"" ontology",official_namespace,Ontology for Construction Quality Assurence (OCQA),https://w3id.org/ocqa#,"OCQA is designed to represent explicit knowledge about the domain of quality inspection planning. The ontology is intended to provide a standardized vocabulary for describing concepts, entities, and relationships relevant to inspection planning in construction execution.",1.0,exact_ontology
ocqa,"""Ontology for Construction Quality Assurence (OCQA)"" ontology",documentation,Ontology for Construction Quality Assurence (OCQA),https://sebseis.github.io/,sebseis.github.io. Ontology for Construction Quality Assurence (OCQA).,0.9,exact_ontology
ocqa,"""Ontology for Construction Quality Assurence (OCQA)"" Quality ontology",documentation,Ontology for Construction Quality Assurence (OCQA),https://sebseis.github.io/OCQA/,"This document provides a description of the Ontology for Construction Quality Assurance (OCQA), which is designed to represent explicit knowledge about the domain of quality inspection planning.",0.9,exact_ontology
ofo,"""Occupant Feedback Ontology"" ontology",official_namespace,Occupant Feedback Ontology,https://w3id.org/ofo#,The aim of the Occupant Feedback Ontology is to semantically describe passive and active occupant feedback and to enable integration of this feedback with linked building data. Specifies the location of the occupants as in the building spaces.,0.9,exact_ontology
omg,"""OMG: Ontology for Managing Geometry"" ontology",official_namespace,OMG: Ontology for Managing Geometry,http://w3id.org/omg#,OMG is an ontology for describing geometry descriptions of objects. It provides means to support the application of multiple geometry descriptions of the same object as well as the description of the geometry evolution over time. The OMG is based the concepts introduced in the Ontology for Property Management (OPM) ontology.,1.0,exact_ontology
omg,"""OMG: Ontology for Managing Geometry"" ontology",documentation,OMG: Ontology for Managing Geometry – Ontologies Catalogue,https://ontologies.buildingdigitaltwin.org/ontology/omg-ontology-for-managing-geometry/,The Ontology for Managing Geometry (OMG) is an ontology for attaching geometry descriptions to their corresponding things (e.g. building objects). The OMG is designed to provide three levels of adding the geometry descriptions which can be used and combined flexibly.,0.8571428571428571,exact_ontology
omg,"""OMG: Ontology for Managing Geometry"" BE Product (Building) ontology",documentation,OMG: Ontology for Managing Geometry - annawagner.github.io,https://annawagner.github.io/omg/,"This ontology was created within the research project SCOPE, funded by the German Federal Ministry for Economic Affairs and Energy (BMWi).",0.8181818181818181,exact_ontology
onem2m,"""oneM2M Base Ontology"" IoT Sensors/Actuators ontology",paper,"4 - Towards Semantic IoT, oneM2M Base Ontology",https://docbox.etsi.org/Workshop/2016/201611_M2MIoTWS/00_DEVELOPERS_TUTORIAL/04_SENSINOV_Towards_Semantic_IoT_oneM2M_base_Ontology.pdf,• Non oneM2M devices are described using the oneM2M base ontology + domain specific extensions. • The Interworking Proxy Entity translates the ontology instance to resources on the CSE based on pre-defined instantiation rules.,0.9166666666666667,exact_ontology
onem2m,"""oneM2M Base Ontology"" ontology",other,ITU-T Y.4500.12 - oneM2M base ontology | GlobalSpec,https://standards.globalspec.com/std/10389170/itu-t-y-4500-12,"The Recommendation contains oneM2M Release 2 specification oneM2M base ontology V2.0.0 and is equivalent to standards of oneM2M partners including ARIB, ATIS [b-ATIS.oneM2M.TS001 2], CCSA [b-CCSA M2M-TS-0012], ETSI [b-ETSI TS 118 112], TIA, TSDSI [b-TSDSI.",0.9000000000000001,exact_ontology
onem2m,"""oneM2M Base Ontology"" IoT Sensors/Actuators ontology",other,Y.4500.12 : oneM2M base ontology,https://www.itu.int/rec/T-REC-Y.4500.12/_page.print,Y.4500.12 : oneM2M base ontology.Y.4500.12 (03/18). oneM2M base ontology. In force.,0.9000000000000001,exact_ontology
onem2m,"""oneM2M Base Ontology"" IoT Sensors/Actuators ontology",paper,oneM2M base ontology core concepts | Download Scientific Diagram,https://www.researchgate.net/figure/oneM2M-base-ontology-core-concepts_fig2_334084550,"In this base ontology, a Thing is whatever a real entity can be identified in the oneM2M system.Some basic ontologies describing measurements of physical parameters and sensors of the system are identified: SOSA ontology [13], SSN ontology [14], DUL ontology [15]. ...",0.890909090909091,exact_ontology
onem2m,"""onem2m"" ontology",documentation,oneM2M base ontology: How to finish a sample and... - Stack Overflow,https://stackoverflow.com/questions/77654563/onem2m-base-ontology-how-to-finish-a-sample-and-simple-instantiation,My first question is: is there any sample instantiation of the oneM2M base ontology for a specific domain or application domain? Can not find any. I started to represent a light bulb oneM2M resource (as a sample) using this ontology and I got (so far) the attachment image.,0.8772727272727273,exact_ontology
onem2m,"""oneM2M Base Ontology"" IoT Sensors/Actuators ontology",paper,Managing IoT device capabilities based on oneM2M ontology ...,https://www.researchgate.net/profile/Kristina_Sahlmann/publication/321749066_Managing_IoT_device_capabilities_based_on_oneM2M_ontology_descriptions/links/5a2fbc6faca27271ec87a9ba/Managing-IoT-device-capabilities-based-on-oneM2M-ontology-descriptions.pdf,We developed a mechanism for the semantic annotation of device configurations based on the oneM2M ontology. The realization of our approach is based on an existing NETCONF to MQTT bridge ...,0.7909090909090909,exact_ontology
onem2m,"""oneM2M Base Ontology"" IoT Sensors/Actuators ontology",paper,Managing IoT device capabilities based on oneM2M ontology ...,https://www.researchgate.net/publication/321749066_Managing_IoT_device_capabilities_based_on_oneM2M_ontology_descriptions,"Sep 7, 2017 · They are based on the oneM2M Base ontology and formalized by the Semantic Web Standards. The novel approach is using a ontology-based device description directly on a constrained device in ...",0.7909090909090909,exact_ontology
onem2m,"""onem2m"" ontology",documentation,Validate your ontology,https://themis.linkeddata.es/conformance/onem2m_ssn.html,The following table lists the oneM2M ontology requirements and whether the SSN ontology satisfies them. There are four possible results for each requirement,0.7875,exact_ontology
onem2m,"""onem2m"" ontology",other,Towards Semantic Data Interoperability in oneM2M Standard,https://hal.science/hal-01228327/document,"We, then, discuss the extension of oneM2M standard to support semantic data based on the proposed ontology. Finally, through comprehensive uses cases, we show the use of IoT-O along the oneM2M standard.",0.76875,exact_ontology
onem2m,"""onem2m"" ontology",other,oneM2M – Open standard enables interoperability for IoT | PPTX,https://www.slideshare.net/slideshow/onem2m-open-standard-enables-interoperability-for-iot/77527972,"The document discusses oneM2M, an open standard that enables interoperability for the Internet of Things. OneM2M has over 200 member organizations and aims to provide common service functions and APIs to facilitate cross-domain interoperability.",0.7666666666666667,exact_ontology
